"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","DEFAULT_LENGTH","DATA_DEFAULT","CHAR_LENGTH"
"TASK_ENVIRONMENT_USAGES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_ENVIRONMENT_USAGES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_ENVIRONMENT_USAGES","LIFE_USED","VARCHAR2",60,,,"N",,"",15
"TASK_ENVIRONMENT_USAGES","PENALTY_MARK","VARCHAR2",20,,,"N",,"",5
"TASK_ENVIRONMENT_USAGES","PENALTY_VALUE","NUMBER",22,15,5,"N",,"",0
"TASK_ENVIRONMENT_USAGES","TASK_CODE","VARCHAR2",200,,,"N",,"",50
"TASK_ENVIRONMENT_USAGES","TASK_SEQUENCE","NUMBER",22,3,0,"N",,"",0
"TASK_ENVIRONMENT_USAGES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_GROUPS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_GROUPS","CREATED_ON","DATE",7,,,"Y",,"",0
"TASK_GROUPS","DESCRIPTION","VARCHAR2",320,,,"N",,"",80
"TASK_GROUPS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_GROUPS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_GROUPS","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_GROUPS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_GROUPS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_GROUPS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_GROUPS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_GROUPS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_GROUPS","TASK_GROUP","VARCHAR2",80,,,"N",,"",20
"TASK_GROUPS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_HISTORIES","ALT_POS","NUMBER",22,6,0,"Y",,"",0
"TASK_HISTORIES","ASSET_ID","VARCHAR2",50,,,"Y",,"",50
"TASK_HISTORIES","CAGE","VARCHAR2",5,,,"Y",,"",5
"TASK_HISTORIES","CREATED_BY","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","CREATED_ON","DATE",7,,,"Y",,"",0
"TASK_HISTORIES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_HISTORIES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_HISTORIES","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_HISTORIES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_HISTORIES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_HISTORIES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_HISTORIES","EIAC","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","ITEM_ID","VARCHAR2",20,,,"N",,"",20
"TASK_HISTORIES","LAST_CHANGED_BY","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_HISTORIES","PART","VARCHAR2",50,,,"Y",,"",50
"TASK_HISTORIES","PERFORMING_VENDOR","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","POSITION","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","RESULT_CODE","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","SEGREGATION_CODE","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","SERIAL","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","SYSTEM_ID","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","TASK_CODE","VARCHAR2",50,,,"N",,"",50
"TASK_HISTORIES","TASK_HISTORY_ID","VARCHAR2",80,,,"N",,"",80
"TASK_HISTORIES","TASK_SEQUENCE","NUMBER",22,3,0,"N",,"",0
"TASK_HISTORIES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_HISTORIES","WORK_ORDER_NO","VARCHAR2",20,,,"Y",,"",20
"TASK_HISTORIES","WORK_UNIT_CODE","VARCHAR2",20,,,"Y",,"",20
"TASK_PARTS_USED","ACTUAL_QUANTITY","NUMBER",22,8,0,"Y",,"",0
"TASK_PARTS_USED","CAGE","VARCHAR2",20,,,"N",,"",5
"TASK_PARTS_USED","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_PARTS_USED","CREATED_ON","DATE",7,,,"Y",,"",0
"TASK_PARTS_USED","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_PARTS_USED","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_PARTS_USED","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_PARTS_USED","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_PARTS_USED","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_PARTS_USED","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_PARTS_USED","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"TASK_PARTS_USED","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_PARTS_USED","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_PARTS_USED","PART","VARCHAR2",200,,,"N",,"",50
"TASK_PARTS_USED","REQUIRED_QUANTITY","NUMBER",22,8,0,"Y",,"",0
"TASK_PARTS_USED","SEQUENCE_NO","NUMBER",22,8,0,"N",,"",0
"TASK_PARTS_USED","TASK_CODE","VARCHAR2",200,,,"Y",,"",50
"TASK_PARTS_USED","TOP_ITEM_ID","VARCHAR2",80,,,"N",,"",20
"TASK_PARTS_USED","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_PARTS_USED","WORK_ORDER_NO","VARCHAR2",80,,,"N",,"",20
"TASK_PARTS_USED","WORK_ORDER_PART_USED_ID","VARCHAR2",320,,,"N",,"",80
"TASK_PARTS_USED","WORK_STEP_ID","VARCHAR2",320,,,"Y",,"",80
"TASK_PENALTIES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_PENALTIES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_PENALTIES","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_PENALTIES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_PENALTIES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_PENALTIES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_PENALTIES","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"TASK_PENALTIES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_PENALTIES","PENALTY_MARK","VARCHAR2",20,,,"N",,"",5
"TASK_PENALTIES","PENALTY_VALUE","VARCHAR2",24,,,"N",,"",6
"TASK_PENALTIES","TASK_CODE","VARCHAR2",200,,,"N",,"",50
"TASK_PENALTIES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_PENALTY_HISTORIES","CREATED_ON","DATE",7,,,"N",,"",0
"TASK_PENALTY_HISTORIES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_PENALTY_HISTORIES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_PENALTY_HISTORIES","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_PENALTY_HISTORIES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_PENALTY_HISTORIES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_PENALTY_HISTORIES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_PENALTY_HISTORIES","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"TASK_PENALTY_HISTORIES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_PENALTY_HISTORIES","PENALTY_MARK","VARCHAR2",20,,,"N",,"",5
"TASK_PENALTY_HISTORIES","PENALTY_USAGE","VARCHAR2",60,,,"N",,"",15
"TASK_PENALTY_HISTORIES","PENALTY_VALUE","NUMBER",22,13,3,"N",,"",0
"TASK_PENALTY_HISTORIES","STARTED_ON","DATE",7,,,"N",,"",0
"TASK_PENALTY_HISTORIES","TASK_CODE","VARCHAR2",200,,,"N",,"",50
"TASK_PENALTY_HISTORIES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_SCHEDULES","CAGE","VARCHAR2",20,,,"Y",,"",5
"TASK_SCHEDULES","CAGE_OF_FIT","VARCHAR2",20,,,"Y",,"",5
"TASK_SCHEDULES","CATEGORY_OF_INSTRUMENT","VARCHAR2",48,,,"Y",,"",12
"TASK_SCHEDULES","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULES","CREATED_ON","DATE",7,,,"Y",,"",0
"TASK_SCHEDULES","DEFAULT_SCHEDULE_CODE","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULES","DESIGNED_POSITION_ID","VARCHAR2",320,,,"Y",,"",80
"TASK_SCHEDULES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_SCHEDULES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_SCHEDULES","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_SCHEDULES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_SCHEDULES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_SCHEDULES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_SCHEDULES","INSTALLED_ON_POSITION_ID","VARCHAR2",320,,,"Y",,"",80
"TASK_SCHEDULES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_SCHEDULES","PART","VARCHAR2",200,,,"Y",,"",50
"TASK_SCHEDULES","PART_OF_FIT","VARCHAR2",200,,,"Y",,"",50
"TASK_SCHEDULES","SEGREGATION_CODE","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULES","TASK_SCHEDULE_ID","VARCHAR2",320,,,"N",,"",80
"TASK_SCHEDULES","VENDOR_CODE","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_SCHEDULE_ENTRIES","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULE_ENTRIES","CREATED_ON","DATE",7,,,"Y",,"",0
"TASK_SCHEDULE_ENTRIES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_SCHEDULE_ENTRIES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_SCHEDULE_ENTRIES","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_SCHEDULE_ENTRIES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_SCHEDULE_ENTRIES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_SCHEDULE_ENTRIES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_SCHEDULE_ENTRIES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"TASK_SCHEDULE_ENTRIES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_SCHEDULE_ENTRIES","MANDATORY","CHAR",4,,,"Y",,"",1
"TASK_SCHEDULE_ENTRIES","REMARKS","VARCHAR2",240,,,"Y",,"",60
"TASK_SCHEDULE_ENTRIES","TASK_CODE","VARCHAR2",200,,,"N",,"",50
"TASK_SCHEDULE_ENTRIES","TASK_SCHEDULE_ID","VARCHAR2",320,,,"N",,"",80
"TASK_SCHEDULE_ENTRIES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TASK_TYPES","DESCRIPTION","VARCHAR2",240,,,"N",,"",60
"TASK_TYPES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TASK_TYPES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TASK_TYPES","EDWLOADTS","DATE",7,,,"N",,"",0
"TASK_TYPES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TASK_TYPES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TASK_TYPES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TASK_TYPES","ENVIRONMENT_USAGE","CHAR",4,,,"Y",,"",1
"TASK_TYPES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TASK_TYPES","RESET_UPON_FLIGHT","CHAR",4,,,"Y",,"",1
"TASK_TYPES","SCRAP_LIFE","CHAR",4,,,"Y",,"",1
"TASK_TYPES","TASK_TYPE","VARCHAR2",200,,,"N",,"",50
"TASK_TYPES","TASK_TYPE_FLAG","VARCHAR2",12,,,"Y",,"",3
"TASK_TYPES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TECHNICIAN_LOCATIONS","CAP_LABOR_RATE","NUMBER",22,15,5,"Y",,"",0
"TECHNICIAN_LOCATIONS","CAP_MATERIAL_RATE","NUMBER",22,15,5,"Y",,"",0
"TECHNICIAN_LOCATIONS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TECHNICIAN_LOCATIONS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TECHNICIAN_LOCATIONS","EDWLOADTS","DATE",7,,,"N",,"",0
"TECHNICIAN_LOCATIONS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TECHNICIAN_LOCATIONS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TECHNICIAN_LOCATIONS","GFP_LABOR_RATE","NUMBER",22,15,5,"Y",,"",0
"TECHNICIAN_LOCATIONS","GFP_MATERIAL_RATE","NUMBER",22,15,5,"Y",,"",0
"TECHNICIAN_LOCATIONS","TECHNICIAN_LOCATION","VARCHAR2",80,,,"N",,"",20
"TECHNICIAN_LOCATIONS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TIME_ZONES","DESCRIPTION","VARCHAR2",160,,,"Y",,"",40
"TIME_ZONES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TIME_ZONES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TIME_ZONES","EDWLOADTS","DATE",7,,,"N",,"",0
"TIME_ZONES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TIME_ZONES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TIME_ZONES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TIME_ZONES","HOURS_FROM_GMT","NUMBER",22,2,0,"Y",,"",0
"TIME_ZONES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TIME_ZONES","SIGN_TYPE","VARCHAR2",4,,,"Y",,"",1
"TIME_ZONES","TIME_ZONE","VARCHAR2",12,,,"N",,"",3
"TIME_ZONES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TRADE_CODES","ACTIVE","CHAR",4,,,"N",,"",1
"TRADE_CODES","DESCRIPTION","VARCHAR2",240,,,"N",,"",60
"TRADE_CODES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TRADE_CODES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TRADE_CODES","EDWLOADTS","DATE",7,,,"N",,"",0
"TRADE_CODES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TRADE_CODES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"TRADE_CODES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TRADE_CODES","EXCLUDE_WORK_TYPE","VARCHAR2",160,,,"Y",,"",40
"TRADE_CODES","LABOR_RATE","NUMBER",22,15,5,"Y",,"",0
"TRADE_CODES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"TRADE_CODES","TRADE_CODE","VARCHAR2",80,,,"N",,"",20
"TRADE_CODES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"TRANSACTION_TYPES","ACCOUNT_ACTION","VARCHAR2",4,,,"Y",,"",1
"TRANSACTION_TYPES","ACTION_NAME","VARCHAR2",80,,,"Y",,"",20
"TRANSACTION_TYPES","BEGINNING_JOB_STATUS","VARCHAR2",4,,,"N",,"",1
"TRANSACTION_TYPES","CHANGE_TYPE","VARCHAR2",4,,,"Y",,"",1
"TRANSACTION_TYPES","CREATED_DATETIME","DATE",7,,,"Y",,"",0
"TRANSACTION_TYPES","CREATED_USERID","VARCHAR2",80,,,"Y",,"",20
"TRANSACTION_TYPES","DESCRIPTION","VARCHAR2",240,,,"N",,"",60
"TRANSACTION_TYPES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"TRANSACTION_TYPES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"TRANSACTION_TYPES","EDWLOADTS","DATE",7,,,"N",,"",0
"TRANSACTION_TYPES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"TRANSACTION_TYPES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"TRANSACTION_TYPES","ENDING_JOB_STATUS","VARCHAR2",4,,,"N",,"",1
"TRANSACTION_TYPES","END_CONDITION","VARCHAR2",80,,,"Y",,"",20
"TRANSACTION_TYPES","FORM_REQUIRED","VARCHAR2",4,,,"N",,"",1
"TRANSACTION_TYPES","G009_TRANSACTION","VARCHAR2",4,,,"N",,"",1
"TRANSACTION_TYPES","LAST_CHANGED_DATETIME","DATE",7,,,"Y",,"",0
"TRANSACTION_TYPES","LAST_CHANGED_USERID","VARCHAR2",80,,,"Y",,"",20
"TRANSACTION_TYPES","MILS_DOC_ID","VARCHAR2",20,,,"Y",,"",5
"TRANSACTION_TYPES","REQUEST_STATUS","VARCHAR2",4,,,"N",,"",1
"TRANSACTION_TYPES","SHORT_DESCRIPTION","VARCHAR2",32,,,"N",,"",8
"TRANSACTION_TYPES","TRANSACTION_CODE","VARCHAR2",12,,,"N",,"",3
"TRANSACTION_TYPES","TURN_IN_STATUS","VARCHAR2",4,,,"N",,"",1
"TRANSACTION_TYPES","WORK_CENTER","VARCHAR2",80,,,"Y",,"",20
"UNITS_OF_MEASURE","DESCRIPTION","VARCHAR2",240,,,"Y",,"",60
"UNITS_OF_MEASURE","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"UNITS_OF_MEASURE","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"UNITS_OF_MEASURE","EDWLOADTS","DATE",7,,,"N",,"",0
"UNITS_OF_MEASURE","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"UNITS_OF_MEASURE","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"UNITS_OF_MEASURE","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"UNITS_OF_MEASURE","UNIT_OF_MEASURE","VARCHAR2",12,,,"N",,"",3
"UNITS_OF_MEASURE","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"UNIT_IDENTIFICATION_NUMBERS","CRISP_REPORTABLE","CHAR",4,,,"Y",,"",1
"UNIT_IDENTIFICATION_NUMBERS","DESCRIPTION","VARCHAR2",120,,,"Y",,"",30
"UNIT_IDENTIFICATION_NUMBERS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"UNIT_IDENTIFICATION_NUMBERS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"UNIT_IDENTIFICATION_NUMBERS","EDWLOADTS","DATE",7,,,"N",,"",0
"UNIT_IDENTIFICATION_NUMBERS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"UNIT_IDENTIFICATION_NUMBERS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"UNIT_IDENTIFICATION_NUMBERS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"UNIT_IDENTIFICATION_NUMBERS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"UNIT_IDENTIFICATION_NUMBERS","NAVY_UNIT_IDENTIFICATION","VARCHAR2",24,,,"N",,"",6
"UNIT_IDENTIFICATION_NUMBERS","RAF_UNIT_IDENTIFICATION","VARCHAR2",24,,,"Y",,"",6
"UNIT_IDENTIFICATION_NUMBERS","UNIT_IDENTIFICATION_FLAG","CHAR",4,,,"Y",,"",1
"UNIT_IDENTIFICATION_NUMBERS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"USAGE_FORECASTS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"USAGE_FORECASTS","CREATED_ON","DATE",7,,,"Y",,"",0
"USAGE_FORECASTS","DESCRIPTION","VARCHAR2",400,,,"Y",,"",100
"USAGE_FORECASTS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"USAGE_FORECASTS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"USAGE_FORECASTS","EDWLOADTS","DATE",7,,,"N",,"",0
"USAGE_FORECASTS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"USAGE_FORECASTS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"USAGE_FORECASTS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"USAGE_FORECASTS","EIAC","VARCHAR2",80,,,"Y",,"",20
"USAGE_FORECASTS","HORIZON_DAYS","NUMBER",22,4,0,"Y",,"",0
"USAGE_FORECASTS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"USAGE_FORECASTS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"USAGE_FORECASTS","PROFILE_NAME","VARCHAR2",80,,,"Y",,"",20
"USAGE_FORECASTS","PROFILE_TYPE","VARCHAR2",80,,,"N",,"",20
"USAGE_FORECASTS","USAGE_FORECAST_ID","VARCHAR2",320,,,"N",,"",80
"USAGE_FORECASTS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"USAGE_INTERVALS","AVERAGE_DAILY_USAGE","NUMBER",22,13,3,"Y",,"",0
"USAGE_INTERVALS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"USAGE_INTERVALS","CREATED_ON","DATE",7,,,"Y",,"",0
"USAGE_INTERVALS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"USAGE_INTERVALS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"USAGE_INTERVALS","EDWLOADTS","DATE",7,,,"N",,"",0
"USAGE_INTERVALS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"USAGE_INTERVALS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"USAGE_INTERVALS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"USAGE_INTERVALS","INTERVAL_TYPE","VARCHAR2",8,,,"N",,"",2
"USAGE_INTERVALS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"USAGE_INTERVALS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"USAGE_INTERVALS","USAGE_FORECAST_ID","VARCHAR2",320,,,"N",,"",80
"USAGE_INTERVALS","USAGE_HORIZON","NUMBER",22,4,0,"Y",,"",0
"USAGE_INTERVALS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"USAGE_PROFILE_DETAILS","DESCRIPTION","VARCHAR2",160,,,"Y",,"",40
"USAGE_PROFILE_DETAILS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"USAGE_PROFILE_DETAILS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"USAGE_PROFILE_DETAILS","EDWLOADTS","DATE",7,,,"N",,"",0
"USAGE_PROFILE_DETAILS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"USAGE_PROFILE_DETAILS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"USAGE_PROFILE_DETAILS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"USAGE_PROFILE_DETAILS","INTERVAL_TYPE","VARCHAR2",8,,,"N",,"",2
"USAGE_PROFILE_DETAILS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"USAGE_PROFILE_DETAILS","RECORD_TYPE","VARCHAR2",4,,,"N",,"",1
"USAGE_PROFILE_DETAILS","USAGE_PROFILE_NAME","VARCHAR2",80,,,"N",,"",20
"USAGE_PROFILE_DETAILS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"USAGE_PROFILE_HEADERS","DESCRIPTION","VARCHAR2",128,,,"Y",,"",32
"USAGE_PROFILE_HEADERS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"USAGE_PROFILE_HEADERS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"USAGE_PROFILE_HEADERS","EDWLOADTS","DATE",7,,,"N",,"",0
"USAGE_PROFILE_HEADERS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"USAGE_PROFILE_HEADERS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"USAGE_PROFILE_HEADERS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"USAGE_PROFILE_HEADERS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"USAGE_PROFILE_HEADERS","USAGE_PROFILE_NAME","VARCHAR2",80,,,"N",,"",20
"USAGE_PROFILE_HEADERS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"VENDOR_COMMENTS","COMMENTS","CLOB",4000,,,"Y",,"",0
"VENDOR_COMMENTS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"VENDOR_COMMENTS","EDWLOADTS","DATE",7,,,"N",,"",0
"VENDOR_COMMENTS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"VENDOR_COMMENTS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"VENDOR_COMMENTS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"VENDOR_COMMENTS","VENDOR_CODE","VARCHAR2",80,,,"N",,"",20
"VENDOR_COMMENTS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"VENDOR_CONTACTS","ADDRESS_ID","VARCHAR2",320,,,"Y",,"",80
"VENDOR_CONTACTS","CONTACT","VARCHAR2",240,,,"Y",,"",60
"VENDOR_CONTACTS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"VENDOR_CONTACTS","CREATED_ON","DATE",7,,,"Y",,"",0
"VENDOR_CONTACTS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"VENDOR_CONTACTS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"VENDOR_CONTACTS","EDWLOADTS","DATE",7,,,"N",,"",0
"VENDOR_CONTACTS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"VENDOR_CONTACTS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"VENDOR_CONTACTS","EMAIL","VARCHAR2",300,,,"Y",,"",75
"VENDOR_CONTACTS","FAX","VARCHAR2",80,,,"Y",,"",20
"VENDOR_CONTACTS","JOB_ORDER","CHAR",4,,,"Y",,"",1
